Time,Value,Source
1998-01-01,162,CPIAUCSL
1998-02-01,162,CPIAUCSL
1998-03-01,162,CPIAUCSL
1998-04-01,162.2,CPIAUCSL
1998-05-01,162.6,CPIAUCSL
1998-06-01,162.8,CPIAUCSL
1998-07-01,163.2,CPIAUCSL
1998-08-01,163.4,CPIAUCSL
1998-09-01,163.5,CPIAUCSL
1998-10-01,163.9,CPIAUCSL
1998-11-01,164.1,CPIAUCSL
1998-12-01,164.4,CPIAUCSL
1999-01-01,164.7,CPIAUCSL
1999-02-01,164.7,CPIAUCSL
1999-03-01,164.8,CPIAUCSL
1999-04-01,165.9,CPIAUCSL
1999-05-01,166,CPIAUCSL
1999-06-01,166,CPIAUCSL
1999-07-01,166.7,CPIAUCSL
1999-08-01,167.1,CPIAUCSL
1999-09-01,167.8,CPIAUCSL
1999-10-01,168.1,CPIAUCSL
1999-11-01,168.4,CPIAUCSL
1999-12-01,168.8,CPIAUCSL
2000-01-01,169.3,CPIAUCSL
2000-02-01,170,CPIAUCSL
2000-03-01,171,CPIAUCSL
2000-04-01,170.9,CPIAUCSL
2000-05-01,171.2,CPIAUCSL
2000-06-01,172.2,CPIAUCSL
2000-07-01,172.7,CPIAUCSL
2000-08-01,172.7,CPIAUCSL
2000-09-01,173.6,CPIAUCSL
2000-10-01,173.9,CPIAUCSL
2000-11-01,174.2,CPIAUCSL
2000-12-01,174.6,CPIAUCSL
2001-01-01,175.6,CPIAUCSL
2001-02-01,176,CPIAUCSL
2001-03-01,176.1,CPIAUCSL
2001-04-01,176.4,CPIAUCSL
2001-05-01,177.3,CPIAUCSL
2001-06-01,177.7,CPIAUCSL
2001-07-01,177.4,CPIAUCSL
2001-08-01,177.4,CPIAUCSL
2001-09-01,178.1,CPIAUCSL
2001-10-01,177.6,CPIAUCSL
2001-11-01,177.5,CPIAUCSL
2001-12-01,177.4,CPIAUCSL
2002-01-01,177.7,CPIAUCSL
2002-02-01,178,CPIAUCSL
2002-03-01,178.5,CPIAUCSL
2002-04-01,179.3,CPIAUCSL
2002-05-01,179.5,CPIAUCSL
2002-06-01,179.6,CPIAUCSL
2002-07-01,180,CPIAUCSL
2002-08-01,180.5,CPIAUCSL
2002-09-01,180.8,CPIAUCSL
2002-10-01,181.2,CPIAUCSL
2002-11-01,181.5,CPIAUCSL
2002-12-01,181.8,CPIAUCSL
2003-01-01,182.6,CPIAUCSL
2003-02-01,183.6,CPIAUCSL
2003-03-01,183.9,CPIAUCSL
2003-04-01,183.2,CPIAUCSL
2003-05-01,182.9,CPIAUCSL
2003-06-01,183.1,CPIAUCSL
2003-07-01,183.7,CPIAUCSL
2003-08-01,184.5,CPIAUCSL
2003-09-01,185.1,CPIAUCSL
2003-10-01,184.9,CPIAUCSL
2003-11-01,185,CPIAUCSL
2003-12-01,185.5,CPIAUCSL
2004-01-01,186.3,CPIAUCSL
2004-02-01,186.7,CPIAUCSL
2004-03-01,187.1,CPIAUCSL
2004-04-01,187.4,CPIAUCSL
2004-05-01,188.2,CPIAUCSL
2004-06-01,188.9,CPIAUCSL
2004-07-01,189.1,CPIAUCSL
2004-08-01,189.2,CPIAUCSL
2004-09-01,189.8,CPIAUCSL
2004-10-01,190.8,CPIAUCSL
2004-11-01,191.7,CPIAUCSL
2004-12-01,191.7,CPIAUCSL
2005-01-01,191.6,CPIAUCSL
2005-02-01,192.4,CPIAUCSL
2005-03-01,193.1,CPIAUCSL
2005-04-01,193.7,CPIAUCSL
2005-05-01,193.6,CPIAUCSL
2005-06-01,193.7,CPIAUCSL
2005-07-01,194.9,CPIAUCSL
2005-08-01,196.1,CPIAUCSL
2005-09-01,198.8,CPIAUCSL
2005-10-01,199.1,CPIAUCSL
2005-11-01,198.1,CPIAUCSL
2005-12-01,198.1,CPIAUCSL
2006-01-01,199.3,CPIAUCSL
2006-02-01,199.4,CPIAUCSL
2006-03-01,199.7,CPIAUCSL
2006-04-01,200.7,CPIAUCSL
2006-05-01,201.3,CPIAUCSL
2006-06-01,201.8,CPIAUCSL
2006-07-01,202.9,CPIAUCSL
2006-08-01,203.8,CPIAUCSL
2006-09-01,202.8,CPIAUCSL
2006-10-01,201.9,CPIAUCSL
2006-11-01,202,CPIAUCSL
2006-12-01,203.1,CPIAUCSL
2007-01-01,203.437,CPIAUCSL
2007-02-01,204.226,CPIAUCSL
2007-03-01,205.288,CPIAUCSL
2007-04-01,205.904,CPIAUCSL
2007-05-01,206.755,CPIAUCSL
2007-06-01,207.234,CPIAUCSL
2007-07-01,207.603,CPIAUCSL
2007-08-01,207.667,CPIAUCSL
2007-09-01,208.547,CPIAUCSL
2007-10-01,209.19,CPIAUCSL
2007-11-01,210.834,CPIAUCSL
2007-12-01,211.445,CPIAUCSL
2008-01-01,212.174,CPIAUCSL
2008-02-01,212.687,CPIAUCSL
2008-03-01,213.448,CPIAUCSL
2008-04-01,213.942,CPIAUCSL
2008-05-01,215.208,CPIAUCSL
2008-06-01,217.463,CPIAUCSL
2008-07-01,219.016,CPIAUCSL
2008-08-01,218.69,CPIAUCSL
2008-09-01,218.877,CPIAUCSL
2008-10-01,216.995,CPIAUCSL
2008-11-01,213.153,CPIAUCSL
2008-12-01,211.398,CPIAUCSL
2009-01-01,211.933,CPIAUCSL
2009-02-01,212.705,CPIAUCSL
2009-03-01,212.495,CPIAUCSL
2009-04-01,212.709,CPIAUCSL
2009-05-01,213.022,CPIAUCSL
2009-06-01,214.79,CPIAUCSL
2009-07-01,214.726,CPIAUCSL
2009-08-01,215.445,CPIAUCSL
2009-09-01,215.861,CPIAUCSL
2009-10-01,216.509,CPIAUCSL
2009-11-01,217.234,CPIAUCSL
2009-12-01,217.347,CPIAUCSL
2010-01-01,217.488,CPIAUCSL
2010-02-01,217.281,CPIAUCSL
2010-03-01,217.353,CPIAUCSL
2010-04-01,217.403,CPIAUCSL
2010-05-01,217.29,CPIAUCSL
2010-06-01,217.199,CPIAUCSL
2010-07-01,217.605,CPIAUCSL
2010-08-01,217.923,CPIAUCSL
2010-09-01,218.275,CPIAUCSL
2010-10-01,219.035,CPIAUCSL
2010-11-01,219.59,CPIAUCSL
2010-12-01,220.472,CPIAUCSL
2011-01-01,221.187,CPIAUCSL
2011-02-01,221.898,CPIAUCSL
2011-03-01,223.046,CPIAUCSL
2011-04-01,224.093,CPIAUCSL
2011-05-01,224.806,CPIAUCSL
2011-06-01,224.806,CPIAUCSL
2011-07-01,225.395,CPIAUCSL
2011-08-01,226.106,CPIAUCSL
2011-09-01,226.597,CPIAUCSL
2011-10-01,226.75,CPIAUCSL
2011-11-01,227.169,CPIAUCSL
2011-12-01,227.223,CPIAUCSL
2012-01-01,227.842,CPIAUCSL
2012-02-01,228.329,CPIAUCSL
2012-03-01,228.807,CPIAUCSL
2012-04-01,229.187,CPIAUCSL
2012-05-01,228.713,CPIAUCSL
2012-06-01,228.524,CPIAUCSL
2012-07-01,228.59,CPIAUCSL
2012-08-01,229.918,CPIAUCSL
2012-09-01,231.015,CPIAUCSL
2012-10-01,231.638,CPIAUCSL
2012-11-01,231.249,CPIAUCSL
2012-12-01,231.221,CPIAUCSL
2013-01-01,231.679,CPIAUCSL
2013-02-01,232.937,CPIAUCSL
2013-03-01,232.282,CPIAUCSL
2013-04-01,231.797,CPIAUCSL
2013-05-01,231.893,CPIAUCSL
2013-06-01,232.445,CPIAUCSL
2013-07-01,232.9,CPIAUCSL
2013-08-01,233.456,CPIAUCSL
2013-09-01,233.544,CPIAUCSL
2013-10-01,233.669,CPIAUCSL
2013-11-01,234.1,CPIAUCSL
2013-12-01,234.719,CPIAUCSL
2014-01-01,235.288,CPIAUCSL
2014-02-01,235.547,CPIAUCSL
2014-03-01,236.028,CPIAUCSL
2014-04-01,236.468,CPIAUCSL
2014-05-01,236.918,CPIAUCSL
2014-06-01,237.231,CPIAUCSL
2014-07-01,237.498,CPIAUCSL
2014-08-01,237.46,CPIAUCSL
2014-09-01,237.477,CPIAUCSL
2014-10-01,237.43,CPIAUCSL
2014-11-01,236.983,CPIAUCSL
2014-12-01,236.252,CPIAUCSL
2015-01-01,234.747,CPIAUCSL
2015-02-01,235.342,CPIAUCSL
2015-03-01,235.976,CPIAUCSL
2015-04-01,236.222,CPIAUCSL
2015-05-01,237.001,CPIAUCSL
2015-06-01,237.657,CPIAUCSL
2015-07-01,238.034,CPIAUCSL
2015-08-01,238.033,CPIAUCSL
2015-09-01,237.498,CPIAUCSL
2015-10-01,237.733,CPIAUCSL
2015-11-01,238.017,CPIAUCSL
2015-12-01,237.761,CPIAUCSL
2016-01-01,237.652,CPIAUCSL
2016-02-01,237.336,CPIAUCSL
2016-03-01,238.08,CPIAUCSL
2016-04-01,238.992,CPIAUCSL
2016-05-01,239.557,CPIAUCSL
2016-06-01,240.222,CPIAUCSL
2016-07-01,240.101,CPIAUCSL
2016-08-01,240.545,CPIAUCSL
2016-09-01,241.176,CPIAUCSL
2016-10-01,241.741,CPIAUCSL
2016-11-01,242.026,CPIAUCSL
2016-12-01,242.637,CPIAUCSL
2017-01-01,243.618,CPIAUCSL
2017-02-01,244.006,CPIAUCSL
2017-03-01,243.892,CPIAUCSL
2017-04-01,244.193,CPIAUCSL
2017-05-01,244.004,CPIAUCSL
2017-06-01,244.163,CPIAUCSL
2017-07-01,244.243,CPIAUCSL
2017-08-01,245.183,CPIAUCSL
2017-09-01,246.435,CPIAUCSL
2017-10-01,246.626,CPIAUCSL
2017-11-01,247.284,CPIAUCSL
2017-12-01,247.805,CPIAUCSL
2018-01-01,248.743,CPIAUCSL
2018-02-01,249.439,CPIAUCSL
2018-03-01,249.581,CPIAUCSL
2018-04-01,250.146,CPIAUCSL
2018-05-01,250.779,CPIAUCSL
2018-06-01,251.118,CPIAUCSL
2018-07-01,251.323,CPIAUCSL
2018-08-01,251.749,CPIAUCSL
2018-09-01,252.239,CPIAUCSL
2018-10-01,252.862,CPIAUCSL
2018-11-01,252.657,CPIAUCSL
2018-12-01,252.551,CPIAUCSL
2019-01-01,252.47,CPIAUCSL
2019-02-01,253.135,CPIAUCSL
2019-03-01,254.273,CPIAUCSL
2019-04-01,255.163,CPIAUCSL
2019-05-01,255.325,CPIAUCSL
2019-06-01,255.361,CPIAUCSL
2019-07-01,255.9,CPIAUCSL
2019-08-01,256.179,CPIAUCSL
2019-09-01,256.596,CPIAUCSL
2019-10-01,257.305,CPIAUCSL
2019-11-01,257.788,CPIAUCSL
2019-12-01,258.263,CPIAUCSL
2020-01-01,258.682,CPIAUCSL
2020-02-01,259.007,CPIAUCSL
2020-03-01,258.165,CPIAUCSL
2020-04-01,256.094,CPIAUCSL
2020-05-01,255.944,CPIAUCSL
2020-06-01,257.217,CPIAUCSL
2020-07-01,258.543,CPIAUCSL
2020-08-01,259.58,CPIAUCSL
2020-09-01,260.19,CPIAUCSL
2020-10-01,260.352,CPIAUCSL
2020-11-01,260.721,CPIAUCSL
2020-12-01,261.564,CPIAUCSL
2021-01-01,262.2,CPIAUCSL
2021-02-01,263.346,CPIAUCSL
2021-03-01,265.028,CPIAUCSL
2021-04-01,266.727,CPIAUCSL
2021-05-01,268.599,CPIAUCSL
2021-06-01,270.955,CPIAUCSL
2021-07-01,272.184,CPIAUCSL
2021-08-01,273.092,CPIAUCSL
2021-09-01,274.214,CPIAUCSL
2021-10-01,276.59,CPIAUCSL
2021-11-01,278.524,CPIAUCSL
2021-12-01,280.126,CPIAUCSL
2022-01-01,281.933,CPIAUCSL
2022-02-01,284.182,CPIAUCSL
2022-03-01,287.708,CPIAUCSL
2022-04-01,288.663,CPIAUCSL
2022-05-01,291.474,CPIAUCSL
2022-06-01,295.328,CPIAUCSL
2022-07-01,295.271,CPIAUCSL
2022-08-01,295.62,CPIAUCSL
2022-09-01,296.761,CPIAUCSL
2022-10-01,298.062,CPIAUCSL
2022-11-01,298.349,CPIAUCSL
1998-01-01,159.9,CPIFABSL
1998-02-01,159.9,CPIFABSL
1998-03-01,160.1,CPIFABSL
1998-04-01,160.2,CPIFABSL
1998-05-01,160.7,CPIFABSL
1998-06-01,160.6,CPIFABSL
1998-07-01,161,CPIFABSL
1998-08-01,161.4,CPIFABSL
1998-09-01,161.5,CPIFABSL
1998-10-01,162.4,CPIFABSL
1998-11-01,162.7,CPIFABSL
1998-12-01,162.8,CPIFABSL
1999-01-01,163.4,CPIFABSL
1999-02-01,163.8,CPIFABSL
1999-03-01,163.7,CPIFABSL
1999-04-01,163.9,CPIFABSL
1999-05-01,164.2,CPIFABSL
1999-06-01,164.1,CPIFABSL
1999-07-01,164.4,CPIFABSL
1999-08-01,164.7,CPIFABSL
1999-09-01,165.1,CPIFABSL
1999-10-01,165.5,CPIFABSL
1999-11-01,165.8,CPIFABSL
1999-12-01,166,CPIFABSL
2000-01-01,166.1,CPIFABSL
2000-02-01,166.7,CPIFABSL
2000-03-01,167.1,CPIFABSL
2000-04-01,167.2,CPIFABSL
2000-05-01,167.8,CPIFABSL
2000-06-01,168,CPIFABSL
2000-07-01,168.8,CPIFABSL
2000-08-01,169.3,CPIFABSL
2000-09-01,169.4,CPIFABSL
2000-10-01,169.6,CPIFABSL
2000-11-01,169.7,CPIFABSL
2000-12-01,170.5,CPIFABSL
2001-01-01,170.9,CPIFABSL
2001-02-01,171.7,CPIFABSL
2001-03-01,172.2,CPIFABSL
2001-04-01,172.6,CPIFABSL
2001-05-01,172.9,CPIFABSL
2001-06-01,173.5,CPIFABSL
2001-07-01,174.1,CPIFABSL
2001-08-01,174.5,CPIFABSL
2001-09-01,174.7,CPIFABSL
2001-10-01,175.3,CPIFABSL
2001-11-01,175.4,CPIFABSL
2001-12-01,175.2,CPIFABSL
2002-01-01,175.8,CPIFABSL
2002-02-01,176.2,CPIFABSL
2002-03-01,176.6,CPIFABSL
2002-04-01,176.9,CPIFABSL
2002-05-01,176.4,CPIFABSL
2002-06-01,176.5,CPIFABSL
2002-07-01,176.7,CPIFABSL
2002-08-01,176.7,CPIFABSL
2002-09-01,177,CPIFABSL
2002-10-01,177,CPIFABSL
2002-11-01,177.5,CPIFABSL
2002-12-01,177.7,CPIFABSL
2003-01-01,177.7,CPIFABSL
2003-02-01,178.7,CPIFABSL
2003-03-01,179,CPIFABSL
2003-04-01,179.1,CPIFABSL
2003-05-01,179.4,CPIFABSL
2003-06-01,180.3,CPIFABSL
2003-07-01,180.4,CPIFABSL
2003-08-01,181.1,CPIFABSL
2003-09-01,181.5,CPIFABSL
2003-10-01,182.2,CPIFABSL
2003-11-01,183.1,CPIFABSL
2003-12-01,184,CPIFABSL
2004-01-01,183.9,CPIFABSL
2004-02-01,184.3,CPIFABSL
2004-03-01,184.7,CPIFABSL
2004-04-01,185.1,CPIFABSL
2004-05-01,186.5,CPIFABSL
2004-06-01,186.9,CPIFABSL
2004-07-01,187.3,CPIFABSL
2004-08-01,187.5,CPIFABSL
2004-09-01,187.4,CPIFABSL
2004-10-01,188.3,CPIFABSL
2004-11-01,188.9,CPIFABSL
2004-12-01,188.9,CPIFABSL
2005-01-01,189.1,CPIFABSL
2005-02-01,189.2,CPIFABSL
2005-03-01,189.6,CPIFABSL
2005-04-01,190.8,CPIFABSL
2005-05-01,191,CPIFABSL
2005-06-01,191,CPIFABSL
2005-07-01,191.4,CPIFABSL
2005-08-01,191.5,CPIFABSL
2005-09-01,191.9,CPIFABSL
2005-10-01,192.4,CPIFABSL
2005-11-01,193,CPIFABSL
2005-12-01,193.3,CPIFABSL
2006-01-01,194.1,CPIFABSL
2006-02-01,194.2,CPIFABSL
2006-03-01,194.4,CPIFABSL
2006-04-01,194.3,CPIFABSL
2006-05-01,194.7,CPIFABSL
2006-06-01,195.3,CPIFABSL
2006-07-01,195.7,CPIFABSL
2006-08-01,196.2,CPIFABSL
2006-09-01,196.8,CPIFABSL
2006-10-01,197.4,CPIFABSL
2006-11-01,197.4,CPIFABSL
2006-12-01,197.5,CPIFABSL
2007-01-01,198.813,CPIFABSL
2007-02-01,200.126,CPIFABSL
2007-03-01,200.853,CPIFABSL
2007-04-01,201.392,CPIFABSL
2007-05-01,202.157,CPIFABSL
2007-06-01,202.977,CPIFABSL
2007-07-01,203.64,CPIFABSL
2007-08-01,204.418,CPIFABSL
2007-09-01,205.347,CPIFABSL
2007-10-01,205.988,CPIFABSL
2007-11-01,206.789,CPIFABSL
2007-12-01,207.141,CPIFABSL
2008-01-01,208.392,CPIFABSL
2008-02-01,209.183,CPIFABSL
2008-03-01,209.595,CPIFABSL
2008-04-01,211.368,CPIFABSL
2008-05-01,212.204,CPIFABSL
2008-06-01,213.452,CPIFABSL
2008-07-01,215.449,CPIFABSL
2008-08-01,216.53,CPIFABSL
2008-09-01,217.749,CPIFABSL
2008-10-01,218.632,CPIFABSL
2008-11-01,219.079,CPIFABSL
2008-12-01,219.151,CPIFABSL
2009-01-01,219.323,CPIFABSL
2009-02-01,219.058,CPIFABSL
2009-03-01,218.682,CPIFABSL
2009-04-01,218.372,CPIFABSL
2009-05-01,218.053,CPIFABSL
2009-06-01,218.092,CPIFABSL
2009-07-01,217.725,CPIFABSL
2009-08-01,217.738,CPIFABSL
2009-09-01,217.664,CPIFABSL
2009-10-01,217.881,CPIFABSL
2009-11-01,218.055,CPIFABSL
2009-12-01,218.341,CPIFABSL
2010-01-01,218.855,CPIFABSL
2010-02-01,218.898,CPIFABSL
2010-03-01,219.321,CPIFABSL
2010-04-01,219.531,CPIFABSL
2010-05-01,219.651,CPIFABSL
2010-06-01,219.627,CPIFABSL
2010-07-01,219.643,CPIFABSL
2010-08-01,219.879,CPIFABSL
2010-09-01,220.598,CPIFABSL
2010-10-01,220.911,CPIFABSL
2010-11-01,221.315,CPIFABSL
2010-12-01,221.556,CPIFABSL
2011-01-01,222.735,CPIFABSL
2011-02-01,223.734,CPIFABSL
2011-03-01,225.337,CPIFABSL
2011-04-01,226.18,CPIFABSL
2011-05-01,227.045,CPIFABSL
2011-06-01,227.603,CPIFABSL
2011-07-01,228.473,CPIFABSL
2011-08-01,229.577,CPIFABSL
2011-09-01,230.561,CPIFABSL
2011-10-01,230.776,CPIFABSL
2011-11-01,230.976,CPIFABSL
2011-12-01,231.392,CPIFABSL
2012-01-01,232.131,CPIFABSL
2012-02-01,232.103,CPIFABSL
2012-03-01,232.502,CPIFABSL
2012-04-01,232.934,CPIFABSL
2012-05-01,233.127,CPIFABSL
2012-06-01,233.624,CPIFABSL
2012-07-01,233.752,CPIFABSL
2012-08-01,234.108,CPIFABSL
2012-09-01,234.286,CPIFABSL
2012-10-01,234.694,CPIFABSL
2012-11-01,235.1,CPIFABSL
2012-12-01,235.521,CPIFABSL
2013-01-01,235.86,CPIFABSL
2013-02-01,235.903,CPIFABSL
2013-03-01,236.13,CPIFABSL
2013-04-01,236.574,CPIFABSL
2013-05-01,236.387,CPIFABSL
2013-06-01,236.912,CPIFABSL
2013-07-01,237.133,CPIFABSL
2013-08-01,237.407,CPIFABSL
2013-09-01,237.464,CPIFABSL
2013-10-01,237.693,CPIFABSL
2013-11-01,237.895,CPIFABSL
2013-12-01,238.133,CPIFABSL
2014-01-01,238.417,CPIFABSL
2014-02-01,239.247,CPIFABSL
2014-03-01,240.24,CPIFABSL
2014-04-01,240.995,CPIFABSL
2014-05-01,242.107,CPIFABSL
2014-06-01,242.345,CPIFABSL
2014-07-01,242.883,CPIFABSL
2014-08-01,243.505,CPIFABSL
2014-09-01,244.148,CPIFABSL
2014-10-01,244.5,CPIFABSL
2014-11-01,245.106,CPIFABSL
2014-12-01,245.84,CPIFABSL
2015-01-01,245.764,CPIFABSL
2015-02-01,246.056,CPIFABSL
2015-03-01,245.685,CPIFABSL
2015-04-01,245.615,CPIFABSL
2015-05-01,245.886,CPIFABSL
2015-06-01,246.511,CPIFABSL
2015-07-01,246.733,CPIFABSL
2015-08-01,247.295,CPIFABSL
2015-09-01,247.984,CPIFABSL
2015-10-01,248.288,CPIFABSL
2015-11-01,248.075,CPIFABSL
2015-12-01,247.761,CPIFABSL
2016-01-01,247.967,CPIFABSL
2016-02-01,248.244,CPIFABSL
2016-03-01,247.699,CPIFABSL
2016-04-01,247.906,CPIFABSL
2016-05-01,247.575,CPIFABSL
2016-06-01,247.42,CPIFABSL
2016-07-01,247.406,CPIFABSL
2016-08-01,247.479,CPIFABSL
2016-09-01,247.528,CPIFABSL
2016-10-01,247.596,CPIFABSL
2016-11-01,247.525,CPIFABSL
2016-12-01,247.53,CPIFABSL
2017-01-01,247.9,CPIFABSL
2017-02-01,248.513,CPIFABSL
2017-03-01,249.02,CPIFABSL
2017-04-01,249.381,CPIFABSL
2017-05-01,249.711,CPIFABSL
2017-06-01,249.519,CPIFABSL
2017-07-01,249.937,CPIFABSL
2017-08-01,250.21,CPIFABSL
2017-09-01,250.587,CPIFABSL
2017-10-01,250.816,CPIFABSL
2017-11-01,250.996,CPIFABSL
2017-12-01,251.49,CPIFABSL
2018-01-01,251.999,CPIFABSL
2018-02-01,252.029,CPIFABSL
2018-03-01,252.198,CPIFABSL
2018-04-01,252.802,CPIFABSL
2018-05-01,252.776,CPIFABSL
2018-06-01,253.078,CPIFABSL
2018-07-01,253.444,CPIFABSL
2018-08-01,253.76,CPIFABSL
2018-09-01,254.084,CPIFABSL
2018-10-01,253.924,CPIFABSL
2018-11-01,254.606,CPIFABSL
2018-12-01,255.475,CPIFABSL
2019-01-01,256.146,CPIFABSL
2019-02-01,256.978,CPIFABSL
2019-03-01,257.435,CPIFABSL
2019-04-01,257.161,CPIFABSL
2019-05-01,257.701,CPIFABSL
2019-06-01,257.766,CPIFABSL
2019-07-01,257.928,CPIFABSL
2019-08-01,258.098,CPIFABSL
2019-09-01,258.59,CPIFABSL
2019-10-01,259.025,CPIFABSL
2019-11-01,259.485,CPIFABSL
2019-12-01,259.845,CPIFABSL
2020-01-01,260.671,CPIFABSL
2020-02-01,261.492,CPIFABSL
2020-03-01,262.323,CPIFABSL
2020-04-01,265.882,CPIFABSL
2020-05-01,267.693,CPIFABSL
2020-06-01,268.95,CPIFABSL
2020-07-01,267.977,CPIFABSL
2020-08-01,268.289,CPIFABSL
2020-09-01,268.428,CPIFABSL
2020-10-01,268.904,CPIFABSL
2020-11-01,268.999,CPIFABSL
2020-12-01,269.82,CPIFABSL
2021-01-01,270.347,CPIFABSL
2021-02-01,270.705,CPIFABSL
2021-03-01,271.16,CPIFABSL
2021-04-01,272.101,CPIFABSL
2021-05-01,273.338,CPIFABSL
2021-06-01,275.251,CPIFABSL
2021-07-01,276.992,CPIFABSL
2021-08-01,278.062,CPIFABSL
2021-09-01,280.413,CPIFABSL
2021-10-01,282.661,CPIFABSL
2021-11-01,284.676,CPIFABSL
2021-12-01,286.018,CPIFABSL
2022-01-01,288.436,CPIFABSL
2022-02-01,291.325,CPIFABSL
2022-03-01,294.119,CPIFABSL
2022-04-01,296.585,CPIFABSL
2022-05-01,299.941,CPIFABSL
2022-06-01,302.805,CPIFABSL
2022-07-01,306.023,CPIFABSL
2022-08-01,308.369,CPIFABSL
2022-09-01,310.635,CPIFABSL
2022-10-01,312.533,CPIFABSL
2022-11-01,314.117,CPIFABSL
1998-01-01,148.5,CUSR0000SAF115
1998-02-01,149,CUSR0000SAF115
1998-03-01,149.3,CUSR0000SAF115
1998-04-01,149.2,CUSR0000SAF115
1998-05-01,149.3,CUSR0000SAF115
1998-06-01,150.2,CUSR0000SAF115
1998-07-01,150.9,CUSR0000SAF115
1998-08-01,151.7,CUSR0000SAF115
1998-09-01,152.2,CUSR0000SAF115
1998-10-01,152.9,CUSR0000SAF115
1998-11-01,153.3,CUSR0000SAF115
1998-12-01,153.1,CUSR0000SAF115
1999-01-01,152.9,CUSR0000SAF115
1999-02-01,153.2,CUSR0000SAF115
